0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
3,13,19,16,1,1,33,104,326,1,1,126,609,266,1,1,25,350,267,132,1,1,19,243,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,764,53,21,2,1,1,54,63,670,2,1,1,35,770,261,1,1,89,532,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,752,98,2,1,1,139,32,88,88,1,1,769,350,1,1,47,777,52,1,1,12,748,62,751,477,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,18,292,137,1,1,126,609,266,1,1,12,155,754,128,1,1,631,630,138,1,1,12,155,718,1,1,3,55,155,1,1,89,532,98,2,1,1,15,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,12,610,211,642,1,1,92,725,47,25,4,1,1,3,711,7,43,1,1,31,237,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,262,92,1,1,139,32,88,88,1,1,632,37,191,1,1,12,730,66,1,1,15,157,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,139,32,88,88,1,1,39,656,316,94,1,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,39,633,251,1,1,3,711,7,43,1,1,29,16,66,1,1,529,17,39,1,1,12,571,307,256,1,1,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,785,786,52,1,1,752,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,65,178,172,10,1,1,39,633,251,1,1,39,656,316,94,1,1,635,4,1,1,33,104,326,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,56,768,765,134,1,1,22,220,33,46,1,1,30,578,131,40,4,1,1,3,711,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,139,32,88,88,1,1,12,737,13,211,1,1,12,155,789,37,16,1,1,54,63,670,2,1,1,60,692,9,1,1,785,786,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,18,246,617,1,1,92,725,47,25,4,1,1,18,292,137,1,1,59,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,262,92,1,1,48,158,30,1,1,785,786,52,1,1,18,246,617,1,1,632,37,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,3,55,155,1,1,92,725,47,25,4,1,1,48,158,30,1,1,60,732,49,1,1,18,5,20,1,1,35,770,261,1,1,33,104,326,1,1,21,547,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,59,98,2,1,1,126,609,266,1,1,262,92,1,1,12,87,272,119,1,1,12,155,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,40,638,10,1,1,46,32,1,1,3,55,155,1,1,33,104,326,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,92,725,47,25,4,1,1,769,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,48,158,30,1,1,31,237,4,1,1,19,243,52,1,1,50,88,352,4,1,1,12,155,789,37,16,1,1,59,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,48,158,30,1,1,39,656,316,94,1,1,89,532,98,2,1,1,21,547,26,4,1,1,529,17,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,18,292,137,1,1,56,768,765,134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,12,730,66,1,1,60,732,49,1,1,60,692,9,1,1,15,50,5,1,1,56,768,765,134,1,1,33,104,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,632,37,191,1,1,31,237,4,1,1,12,571,307,256,1,1,769,350,1,1,18,5,20,1,1,141,628,672,1,1,12,155,718,1,1,21,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,139,32,88,88,1,1,54,63,670,2,1,1,33,104,326,1,1,92,735,749,1,1,559,36,1,1,126,609,266,1,1,13,192,4,1,1,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,185,307,272,91,1,1,764,53,21,2,1,1,12,155,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,203,21,60,667,1,1,21,547,26,4,1,1,12,748,62,751,477,1,1,529,17,39,1,1,50,88,352,4,1,1,17,701,720,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,12,155,754,128,1,1,92,735,749,1,1,13,192,4,1,1,12,155,718,1,1,19,243,52,1,1,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,185,307,272,91,1,1,56,768,765,134,1,1,59,98,2,1,1,203,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,12,571,307,256,1,1,65,178,172,10,1,1,529,17,39,1,1,54,63,670,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,12,610,211,642,1,1,559,36,1,1,15,50,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,529,17,39,1,1,24,30,629,698,1,1,15,50,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,30,578,131,40,4,1,1,56,768,765,134,1,1,12,748,62,751,477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,92,735,749,1,1,19,243,52,1,1,559,36,1,1,632,37,191,1,1,29,16,66,1,1,12,730,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,203,21,60,667,1,1,24,30,629,698,1,1,635,4,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,39,656,316,94,1,1,18,292,137,1,1,18,246,617,1,1,35,770,261,1,1,12,571,307,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,12,737,13,211,1,1,15,157,673,1,1,29,16,66,1,1,631,630,138,1,1,59,98,2,1,1,139,32,88,88,1,1,92,735,749,1,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,752,98,2,1,1,141,628,672,1,1,89,532,98,2,1,1,60,732,49,1,1,12,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,17,701,720,477,1,1,29,16,66,1,1,39,633,251,1,1,12,610,211,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,21,547,26,4,1,1,3,772,779,775,1,1,15,50,5,1,1,764,53,21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,203,21,60,667,1,1,18,5,20,1,1,141,628,672,1,1,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,50,88,352,4,1,1,25,350,267,132,1,1,18,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,54,63,670,2,1,1,30,578,131,40,4,1,1,769,350,1,1,631,630,138,1,1,3,772,779,775,1,1,12,571,307,256,1,1,12,730,66,1,1,141,628,672,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,47,777,52,1,1,39,633,251,1,1,18,246,617,1,1,559,36,1,1,30,578,131,40,4,1,1,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,12,610,211,642,1,1,29,16,66,1,1,39,633,251,1,1,785,786,52,1,1,47,777,52,1,1,25,350,267,132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,635,4,1,1,631,630,138,1,1,203,21,60,667,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,17,701,720,477,1,1,12,610,211,642,1,1,21,547,26,4,1,1,48,158,30,1,1,50,88,352,4,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,18,5,20,1,1,559,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,559,36,1,1,529,17,39,1,1,47,777,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,50,88,352,4,1,1,18,246,617,1,1,54,63,670,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,50,88,352,4,1,1,12,737,13,211,1,1,13,192,4,1,1,46,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,19,243,52,1,1,48,158,30,1,1,785,786,52,1,1,60,692,9,1,1,12,748,62,751,477,1,1,12,730,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,24,30,629,698,1,1,22,220,33,46,1,1,60,692,9,1,1,559,36,1,1,19,243,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,3,55,155,1,1,15,50,5,1,1,46,32,1,1,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,50,88,352,4,1,1,39,633,251,1,1,60,692,9,1,1,185,307,272,91,1,1,21,547,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,29,16,66,1,1,47,777,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,635,4,1,1,139,32,88,88,1,1,56,768,765,134,1,1,18,292,137,1,1,12,610,211,642,1,1,203,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,185,307,272,91,1,1,15,157,673,1,1,12,155,754,128,1,1,60,732,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,203,21,60,667,1,1,139,32,88,88,1,1,65,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,18,292,137,1,1,15,50,5,1,1,46,32,1,1,21,547,26,4,1,1,141,628,672,1,1,39,656,316,94,1,1,12,155,754,128,1,1,30,578,131,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,635,4,1,1,12,155,754,128,1,1,60,692,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,764,53,21,2,1,1,18,292,137,1,1,48,158,30,1,1,3,772,779,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,139,32,88,88,1,1,752,98,2,1,1,185,307,272,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,46,32,1,1,529,17,39,1,1,18,292,137,1,1,39,633,251,1,1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,39,633,251,1,1,40,638,10,1,1,18,246,617,1,1,752,98,2,1,1,29,16,66,1,1,30,578,131,40,4,1,1,33,104,326,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,13,19,16,1,1,12,155,754,128,1,1,262,92,1,1,60,692,9,1,1,785,786,52,1,1,13,192,4,1,1,559,36,1,1,50,88,352,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,245,46,261,32,44,10,1,1,3,178,153,10,1,1,13,537,21,136,10,1,1,8,48,7,86,10,1,1,113,14,50,153,10,1,1,245,165,97,102,44,10,1,1,50,567,153,10,1,1,15,46,598,10,1,1,66,657,2,1,0,0,0.0,0,0,0,0
14,13,1,1,88,691,136,10,1,1,534,33,6,1,1,50,567,153,10,1,1,88,35,188,1,1,3,508,1,1,24,717,7,1,1,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,15,46,598,10,1,1,53,14,6,1,1,245,46,261,32,44,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,561,684,1,1,531,122,1,1,245,46,261,32,44,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,176,12,241,1,1,561,684,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,550,188,86,10,1,1,53,25,641,1,1,11,104,296,5,1,1,557,43,639,1,1,3,508,1,1,3,202,618,6,1,1,16,753,757,244,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,3,508,1,1,61,745,10,1,1,88,35,188,1,1,8,48,7,86,10,1,1,176,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,8,48,7,86,10,1,1,176,12,241,1,1,15,46,598,10,1,1,53,14,6,1,1,185,686,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,557,43,639,1,1,600,47,25,4,1,1,16,753,757,244,10,1,1,291,121,311,10,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,3,742,741,10,1,1,88,691,136,10,1,1,291,121,311,10,1,1,550,188,86,10,1,1,36,279,1,1,37,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,185,686,1,1,30,121,153,10,1,1,8,48,7,86,10,1,1,57,7,1,1,3,206,123,35,94,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,38,723,10,1,1,18,517,1,1,86,659,1,1,36,6,26,238,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,86,188,1,1,3,508,1,1,245,165,97,102,44,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,86,188,1,1,185,686,1,1,550,188,86,10,1,1,18,517,1,1,11,104,296,5,1,1,176,12,241,1,1,557,43,639,1,1,38,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,88,35,188,1,1,3,178,153,10,1,1,36,279,1,1,38,723,10,1,1,15,46,598,10,1,1,291,121,311,10,1,1,7,53,272,1,1,3,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,245,46,261,32,44,10,1,1,18,517,1,1,38,545,1,1,747,311,10,1,1,30,121,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,600,47,25,4,1,1,108,227,25,4,1,1,53,14,6,1,1,86,659,1,1,61,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,57,7,1,1,38,723,10,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,8,48,7,86,10,1,1,176,12,241,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,113,14,50,153,10,1,1,3,178,153,10,1,1,557,43,639,1,1,291,121,311,10,1,1,185,686,1,1,53,25,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,245,165,97,102,44,10,1,1,38,545,1,1,8,48,7,86,10,1,1,637,53,19,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,531,122,1,1,534,33,6,1,1,113,14,50,153,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,88,35,188,1,1,88,691,136,10,1,1,291,121,311,10,1,1,8,48,7,86,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,185,686,1,1,13,537,21,136,10,1,1,36,279,1,1,600,47,25,4,1,1,22,26,86,10,1,1,3,508,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,747,311,10,1,1,30,121,153,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,12,223,86,10,1,1,550,188,86,10,1,1,3,130,213,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,13,537,21,136,10,1,1,245,46,261,32,44,10,1,1,3,742,741,10,1,1,38,545,1,1,86,659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,37,50,47,25,4,1,1,3,654,10,1,1,245,165,97,102,44,10,1,1,53,14,6,1,1,108,227,25,4,1,1,61,745,10,1,1,3,206,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,13,537,21,136,10,1,1,108,227,25,4,1,1,86,188,1,1,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,3,289,784,1,1,88,35,188,1,1,3,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,8,48,7,86,10,1,1,3,206,123,35,94,1,1,557,43,639,1,1,20,756,1,1,86,188,1,1,50,567,153,10,1,1,88,691,136,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,13,1,1,57,7,1,1,88,35,188,1,1,3,508,1,1,20,756,1,1,36,279,1,1,3,206,123,35,94,1,1,185,686,1,1,561,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
