0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
72,70,1,1,523,531,264,99,1,1,263,147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,230,515,5,1,1,7,545,1,1,440,441,442,117,70,1,1,25,131,1,1,46,99,5,1,1,7,98,5,1,1,37,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,663,32,334,1,1,80,479,5,1,1,230,515,5,1,1,68,526,197,1,1,440,441,442,117,70,1,1,37,38,1,1,145,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,547,99,1,1,27,19,5,1,1,145,150,1,1,145,230,36,1,1,14,99,5,1,1,20,250,79,1,1,37,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,178,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,227,399,60,1,1,37,17,5,1,1,37,38,1,1,40,514,505,1,1,145,230,36,1,1,465,79,1,1,68,526,197,1,1,14,463,219,99,1,1,116,477,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,511,249,1,1,564,264,150,1,1,37,17,5,1,1,440,441,442,117,70,1,1,145,30,3,1,1,547,99,1,1,25,34,49,5,1,1,306,3,1,1,22,248,116,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,6,602,131,5,1,1,20,250,79,1,1,37,38,1,1,145,30,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,547,99,1,1,27,19,5,1,1,145,150,1,1,440,441,442,117,70,1,1,6,602,131,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,145,150,1,1,4,562,79,1,1,306,3,1,1,22,248,116,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,306,3,1,1,25,131,1,1,14,99,5,1,1,356,3,1,1,116,477,60,1,1,523,531,264,99,1,1,20,250,79,1,1,465,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,99,5,1,1,4,562,79,1,1,14,463,219,99,1,1,145,30,3,1,1,511,249,1,1,230,515,5,1,1,80,479,5,1,1,20,250,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,22,248,116,131,1,1,4,117,312,3,1,1,14,99,5,1,1,37,38,1,1,523,531,264,99,1,1,25,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,306,3,1,1,6,602,131,5,1,1,511,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,27,19,5,1,1,4,117,312,3,1,1,190,507,5,1,1,22,248,116,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,463,219,99,1,1,190,507,5,1,1,511,249,1,1,14,99,5,1,1,145,30,3,1,1,22,248,116,131,1,1,6,602,131,5,1,1,27,19,5,1,1,116,477,60,1,1,46,99,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,145,30,3,1,1,356,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,116,477,60,1,1,564,264,150,1,1,27,19,5,1,1,145,230,36,1,1,14,99,5,1,1,37,38,1,1,145,150,1,1,4,562,79,1,1,465,79,1,1,80,479,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,80,479,5,1,1,37,17,5,1,1,145,230,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,40,514,505,1,1,145,150,1,1,190,507,5,1,1,14,178,5,1,1,356,3,1,1,40,529,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,179,3,1,1,7,545,1,1,22,248,116,131,1,1,34,576,578,9,1,1,145,230,36,1,1,227,399,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,179,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,499,249,1,1,37,17,5,1,1,40,514,505,1,1,356,3,1,1,179,3,1,1,25,131,1,1,80,479,5,1,1,465,79,1,1,4,562,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,116,477,60,1,1,230,515,5,1,1,14,463,219,99,1,1,27,19,5,1,1,523,531,264,99,1,1,37,17,5,1,1,4,117,312,3,1,1,179,3,1,1,34,576,578,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,27,19,5,1,1,68,526,197,1,1,37,38,1,1,22,248,116,131,1,1,40,514,505,1,1,80,479,5,1,1,190,507,5,1,1,14,463,219,99,1,1,356,3,1,1,465,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,40,514,505,1,1,190,507,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,499,249,1,1,145,30,3,1,1,40,529,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,80,479,5,1,1,4,117,312,3,1,1,4,562,79,1,1,27,19,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,40,514,505,1,1,190,507,5,1,1,440,441,442,117,70,1,1,40,529,79,1,1,145,30,3,1,1,7,98,5,1,1,34,576,578,9,1,1,7,545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,40,529,79,1,1,179,3,1,1,356,3,1,1,22,248,116,131,1,1,145,150,1,1,499,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,145,150,1,1,22,248,116,131,1,1,14,463,219,99,1,1,227,399,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,99,5,1,1,356,3,1,1,116,477,60,1,1,564,264,150,1,1,14,178,5,1,1,22,248,116,131,1,1,227,399,60,1,1,190,507,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,463,219,99,1,1,356,3,1,1,145,150,1,1,27,19,5,1,1,40,514,505,1,1,227,399,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,564,264,150,1,1,37,17,5,1,1,22,248,116,131,1,1,227,399,60,1,1,145,150,1,1,25,34,49,5,1,1,25,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,440,441,442,117,70,1,1,263,147,1,1,564,264,150,1,1,40,514,505,1,1,190,507,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,564,264,150,1,1,14,99,5,1,1,22,248,116,131,1,1,663,32,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,27,19,5,1,1,25,131,1,1,263,147,1,1,80,479,5,1,1,37,17,5,1,1,190,507,5,1,1,7,545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,306,3,1,1,227,399,60,1,1,511,249,1,1,499,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,99,5,1,1,14,463,219,99,1,1,440,441,442,117,70,1,1,263,147,1,1,46,99,5,1,1,68,526,197,1,1,190,507,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,80,479,5,1,1,356,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,465,79,1,1,14,178,5,1,1,46,99,5,1,1,37,38,1,1,14,99,5,1,1,7,98,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,190,507,5,1,1,14,99,5,1,1,14,178,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,179,3,1,1,80,479,5,1,1,145,150,1,1,663,32,334,1,1,40,514,505,1,1,440,441,442,117,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,116,477,60,1,1,40,529,79,1,1,34,576,578,9,1,1,7,98,5,1,1,145,30,3,1,1,80,479,5,1,1,20,250,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,25,131,1,1,547,99,1,1,37,38,1,1,20,250,79,1,1,511,249,1,1,145,30,3,1,1,306,3,1,1,14,99,5,1,1,230,515,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,178,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,465,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,547,99,1,1,499,249,1,1,145,230,36,1,1,263,147,1,1,145,30,3,1,1,37,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,34,576,578,9,1,1,27,19,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,463,219,99,1,1,4,562,79,1,1,7,98,5,1,1,14,178,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,4,562,79,1,1,7,545,1,1,40,514,505,1,1,80,479,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,7,98,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,145,30,3,1,1,37,17,5,1,1,40,514,505,1,1,440,441,442,117,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,263,147,1,1,14,463,219,99,1,1,523,531,264,99,1,1,356,3,1,1,499,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,306,3,1,1,14,463,219,99,1,1,25,131,1,1,27,19,5,1,1,20,250,79,1,1,46,99,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,145,150,1,1,179,3,1,1,306,3,1,1,145,230,36,1,1,564,264,150,1,1,523,531,264,99,1,1,6,602,131,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,306,3,1,1,499,249,1,1,27,19,5,1,1,46,99,5,1,1,14,463,219,99,1,1,190,507,5,1,1,145,150,1,1,80,479,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,46,99,5,1,1,34,576,578,9,1,1,4,562,79,1,1,145,150,1,1,116,477,60,1,1,40,514,505,1,1,190,507,5,1,1,25,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,4,117,312,3,1,1,145,30,3,1,1,22,248,116,131,1,1,511,249,1,1,227,399,60,1,1,25,131,1,1,6,602,131,5,1,1,145,230,36,1,1,34,576,578,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,463,219,99,1,1,4,562,79,1,1,511,249,1,1,14,178,5,1,1,547,99,1,1,7,545,1,1,20,250,79,1,1,25,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,511,249,1,1,46,99,5,1,1,145,30,3,1,1,14,99,5,1,1,356,3,1,1,263,147,1,1,14,178,5,1,1,40,514,505,1,1,523,531,264,99,1,1,68,526,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,34,576,578,9,1,1,145,230,36,1,1,4,117,312,3,1,1,25,34,49,5,1,1,14,99,5,1,1,440,441,442,117,70,1,1,40,514,505,1,1,564,264,150,1,1,230,515,5,1,1,263,147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,25,34,49,5,1,1,40,514,505,1,1,663,32,334,1,1,27,19,5,1,1,4,117,312,3,1,1,7,545,1,1,230,515,5,1,1,14,178,5,1,1,37,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,306,3,1,1,4,562,79,1,1,263,147,1,1,499,249,1,1,80,479,5,1,1,190,507,5,1,1,227,399,60,1,1,14,178,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,440,441,442,117,70,1,1,4,562,79,1,1,356,3,1,1,40,529,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,499,249,1,1,179,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,179,3,1,1,663,32,334,1,1,4,117,312,3,1,1,14,178,5,1,1,511,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,499,249,1,1,523,531,264,99,1,1,4,562,79,1,1,227,399,60,1,1,145,30,3,1,1,68,526,197,1,1,145,150,1,1,190,507,5,1,1,40,529,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,37,17,5,1,1,116,477,60,1,1,356,3,1,1,4,117,312,3,1,1,523,531,264,99,1,1,179,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,4,117,312,3,1,1,4,562,79,1,1,179,3,1,1,14,463,219,99,1,1,34,576,578,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,523,531,264,99,1,1,14,463,219,99,1,1,7,98,5,1,1,14,178,5,1,1,40,514,505,1,1,465,79,1,1,663,32,334,1,1,145,230,36,1,1,499,249,1,1,306,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,4,117,312,3,1,1,511,249,1,1,14,99,5,1,1,22,248,116,131,1,1,440,441,442,117,70,1,1,37,17,5,1,1,25,131,1,1,523,531,264,99,1,1,145,30,3,1,1,80,479,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,7,545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,178,5,1,1,46,99,5,1,1,145,230,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,145,230,36,1,1,80,479,5,1,1,14,99,5,1,1,40,529,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,306,3,1,1,40,514,505,1,1,547,99,1,1,22,248,116,131,1,1,37,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,145,230,36,1,1,227,399,60,1,1,4,117,312,3,1,1,523,531,264,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,46,99,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,465,79,1,1,80,479,5,1,1,25,34,49,5,1,1,37,38,1,1,40,514,505,1,1,14,178,5,1,1,40,529,79,1,1,7,98,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,22,248,116,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,227,399,60,1,1,20,250,79,1,1,14,99,5,1,1,356,3,1,1,6,602,131,5,1,1,4,117,312,3,1,1,46,99,5,1,1,440,441,442,117,70,1,1,27,19,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,34,576,578,9,1,1,263,147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,499,249,1,1,20,250,79,1,1,37,38,1,1,4,117,312,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,230,515,5,1,1,263,147,1,1,7,545,1,1,37,17,5,1,1,40,529,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,356,3,1,1,145,30,3,1,1,14,178,5,1,1,34,576,578,9,1,1,663,32,334,1,1,80,479,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,190,507,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,14,463,219,99,1,1,14,178,5,1,1,263,147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,116,477,60,1,1,37,17,5,1,1,356,3,1,1,7,545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,465,79,1,1,7,545,1,1,4,117,312,3,1,1,523,531,264,99,1,1,46,99,5,1,1,20,250,79,1,1,145,30,3,1,1,263,147,1,1,22,248,116,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,511,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,306,3,1,1,263,147,1,1,6,602,131,5,1,1,37,17,5,1,1,499,249,1,1,14,99,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,22,248,116,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,70,1,1,145,30,3,1,1,230,515,5,1,1,27,19,5,1,1,46,99,5,1,1,547,99,1,1,227,399,60,1,1,116,477,60,1,1,68,526,197,1,1,499,249,1,1,465,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
